CC	CT  kmer_occurrence    short_read_kmer_count  raw_input_kmer_count  adjusted_input_kmer_count
CC	FR  fpr_lower_bound    fpr_upper_bound
CC	ER  total_input_kmers  adjusted_error_kmers
CC	CV  coverage
CC	QV  raw_quality_value  adjusted_quality_value
CC
SQ	CP126102.1	5004067	5004037	5004016	68.68
CT	581	6	19	19.000
CT	580	16	53	53.000
CT	579	4	8	8.000
CT	578	5	16	16.000
CT	577	6	24	24.000
CT	576	9	29	29.000
CT	575	8	23	23.000
CT	574	16	60	60.000
CT	573	13	60	60.000
CT	572	18	56	56.000
CT	571	11	39	39.000
CT	570	17	72	72.000
CT	569	7	25	25.000
CT	568	13	47	47.000
CT	567	15	55	55.000
CT	566	11	42	42.000
CT	565	15	48	48.000
CT	564	9	27	27.000
CT	563	14	51	51.000
CT	562	8	28	28.000
CT	561	6	17	17.000
CT	560	7	26	26.000
CT	559	6	23	23.000
CT	558	8	29	29.000
CT	557	13	43	43.000
CT	556	11	36	36.000
CT	555	13	32	32.000
CT	554	11	47	47.000
CT	553	12	40	40.000
CT	552	12	34	34.000
CT	551	12	36	36.000
CT	550	8	28	28.000
CT	549	10	42	42.000
CT	548	9	36	36.000
CT	547	12	48	48.000
CT	546	15	51	51.000
CT	545	14	46	46.000
CT	544	12	36	36.000
CT	543	8	20	20.000
CT	542	11	44	44.000
CT	541	13	39	39.000
CT	540	11	49	49.000
CT	539	7	19	19.000
CT	538	7	25	25.000
CT	537	6	13	13.000
CT	536	12	48	48.000
CT	535	8	31	31.000
CT	534	14	53	53.000
CT	533	12	41	41.000
CT	532	13	53	53.000
CT	531	14	40	40.000
CT	530	6	24	24.000
CT	529	11	39	39.000
CT	528	12	46	46.000
CT	527	9	29	29.000
CT	526	11	40	40.000
CT	525	15	58	58.000
CT	524	8	26	26.000
CT	523	10	34	34.000
CT	522	12	50	50.000
CT	521	15	59	59.000
CT	520	10	37	37.000
CT	519	21	77	77.000
CT	518	9	24	24.000
CT	517	14	42	42.000
CT	516	11	28	28.000
CT	515	9	29	29.000
CT	514	10	38	38.000
CT	513	11	43	43.000
CT	512	9	30	30.000
CT	511	4	13	13.000
CT	510	7	19	19.000
CT	509	10	37	37.000
CT	508	6	24	24.000
CT	507	12	39	39.000
CT	506	5	15	15.000
CT	505	6	15	15.000
CT	504	15	44	44.000
CT	503	11	35	35.000
CT	502	16	44	44.000
CT	501	9	32	32.000
CT	500	12	33	33.000
CT	499	5	13	13.000
CT	498	8	24	24.000
CT	497	11	32	32.000
CT	496	12	29	29.000
CT	495	14	42	42.000
CT	494	10	38	38.000
CT	493	13	32	32.000
CT	492	8	18	18.000
CT	491	9	28	28.000
CT	490	5	17	17.000
CT	489	12	40	40.000
CT	488	9	33	33.000
CT	487	9	32	32.000
CT	486	5	17	17.000
CT	485	9	20	20.000
CT	484	6	15	15.000
CT	483	6	20	20.000
CT	482	4	8	8.000
CT	481	16	45	45.000
CT	480	7	28	28.000
CT	479	12	34	34.000
CT	478	17	51	51.000
CT	477	10	35	35.000
CT	476	14	46	46.000
CT	475	8	26	26.000
CT	474	11	26	26.000
CT	473	10	27	27.000
CT	472	13	47	47.000
CT	471	17	59	59.000
CT	470	11	29	29.000
CT	469	14	34	34.000
CT	468	16	49	49.000
CT	467	16	44	44.000
CT	466	22	65	65.000
CT	465	10	25	25.000
CT	464	10	27	27.000
CT	463	13	18	18.000
CT	462	17	40	40.000
CT	461	19	56	56.000
CT	460	15	32	32.000
CT	459	11	24	24.000
CT	458	23	66	66.000
CT	457	12	21	21.000
CT	456	17	41	41.000
CT	455	13	40	40.000
CT	454	10	37	37.000
CT	453	18	47	47.000
CT	452	16	42	42.000
CT	451	14	39	39.000
CT	450	12	34	34.000
CT	449	9	19	19.000
CT	448	13	33	33.000
CT	447	13	35	35.000
CT	446	10	27	27.000
CT	445	12	30	30.000
CT	444	11	36	36.000
CT	443	5	16	16.000
CT	442	12	35	35.000
CT	441	12	34	34.000
CT	440	12	34	34.000
CT	439	20	41	41.000
CT	438	12	36	36.000
CT	437	11	29	29.000
CT	436	7	19	19.000
CT	435	17	48	48.000
CT	434	13	43	43.000
CT	433	18	57	57.000
CT	432	19	53	53.000
CT	431	17	54	54.000
CT	430	16	51	51.000
CT	429	17	58	58.000
CT	428	28	74	74.000
CT	427	31	100	100.000
CT	426	25	79	79.000
CT	425	23	72	72.000
CT	424	16	49	49.000
CT	423	21	48	48.000
CT	422	20	42	42.000
CT	421	25	84	84.000
CT	420	11	23	23.000
CT	419	17	42	42.000
CT	418	11	30	30.000
CT	417	15	35	35.000
CT	416	24	61	61.000
CT	415	21	60	60.000
CT	414	22	58	58.000
CT	413	19	37	37.000
CT	412	12	25	25.000
CT	411	14	30	30.000
CT	410	15	39	39.000
CT	409	15	32	32.000
CT	408	27	61	61.000
CT	407	26	62	62.000
CT	406	14	39	39.000
